Local Time,JD,Ambient (°F),Temp(°C),WS(m/s),Exponential,E (W/m²)
1:15:00 PM,27,79.8,26.55556,0.82,0.026743,666.3
1:30:00 PM,27,79.6,26.44444,0.91,0.026563,673.5
1:45:00 PM,27,79.4,26.33333,1.72,0.024997,686.3
2:00:00 PM,27,80,26.66667,0.75,0.026883,700
2:15:00 PM,27,79.9,26.61111,1.08,0.026226,706
2:30:00 PM,27,80.4,26.88889,1.14,0.026108,709
2:45:00 PM,27,80.2,26.77778,0.87,0.026642,702
3:00:00 PM,27,80.3,26.83333,1.09,0.026206,649.4
3:15:00 PM,27,80.1,26.72222,0.39,0.027619,557.4
3:30:00 PM,27,79.4,26.33333,1.04,0.026305,494.4
3:45:00 PM,27,79.1,26.16667,1.11,0.026167,376.1
4:00:00 PM,27,78.8,26,0.93,0.026523,322.3
8:00:00 AM,28,53.6,12,0.49,0.027413,370.4
8:15:00 AM,28,54.7,12.61111,0.93,0.026523,500.4
8:30:00 AM,28,56.6,13.66667,0.7,0.026984,595.9
8:45:00 AM,28,59.3,15.16667,0.72,0.026944,672
9:00:00 AM,28,60.3,15.72222,0.3,0.027806,688.3
9:15:00 AM,28,60.8,16,0.37,0.02766,680.6
9:30:00 AM,28,61.8,16.55556,0.72,0.026944,681.7
9:45:00 AM,28,62.4,16.88889,0.89,0.026603,676.1
10:00:00 AM,28,64.1,17.83333,0.5,0.027392,677.2
10:15:00 AM,28,65.6,18.66667,0.72,0.026944,632.9
10:30:00 AM,28,66.7,19.27778,0.67,0.027045,606.8
10:45:00 AM,28,68.1,20.05556,1.06,0.026265,630.5
11:00:00 AM,28,69.5,20.83333,0.57,0.027249,638.8
11:15:00 AM,28,70.2,21.22222,1.5,0.025413,567.2
11:30:00 AM,28,70.6,21.44444,1.85,0.024754,547
11:45:00 AM,28,71.2,21.77778,1.66,0.02511,567.9
12:00:00 PM,28,72.2,22.33333,1,0.026384,579.4
12:15:00 PM,28,72.2,22.33333,1.3,0.025797,496.1
12:30:00 PM,28,73.2,22.88889,1.27,0.025855,572.8
12:45:00 PM,28,73.3,22.94444,1.5,0.025413,510.3
1:00:00 PM,28,74.3,23.5,1.06,0.026265,563.6
1:15:00 PM,28,74.7,23.72222,1.01,0.026364,563.8
1:30:00 PM,28,75.5,24.16667,0.72,0.026944,635.5
1:45:00 PM,28,76.1,24.5,0.78,0.026823,553.1
2:00:00 PM,28,75.9,24.38889,0.51,0.027372,597.7
2:15:00 PM,28,74.7,23.72222,0.73,0.026924,331.6
2:45:00 PM,28,74.5,23.61111,0.66,0.027065,317.1
3:00:00 PM,28,74.3,23.5,0.77,0.026843,315.5
7:45:00 AM,29,54.3,12.38889,0.16,0.0281,304.5
8:00:00 AM,29,53.5,11.94444,0.41,0.027578,403.8
8:15:00 AM,29,55.1,12.83333,0.16,0.0281,497.7
8:30:00 AM,29,57.7,14.27778,0.22,0.027973,597.9
8:45:00 AM,29,59.1,15.05556,0.38,0.02764,670.6
9:00:00 AM,29,61.6,16.44444,0.24,0.027932,689
9:15:00 AM,29,63.8,17.66667,0.23,0.027952,695.7
9:30:00 AM,29,63.3,17.38889,0.17,0.028079,692.4
9:45:00 AM,29,62.7,17.05556,0.78,0.026823,680.1
10:00:00 AM,29,63.4,17.44444,0.45,0.027495,667.8
10:15:00 AM,29,64.4,18,0.45,0.027495,655.4
10:30:00 AM,29,65.8,18.77778,0.57,0.027249,644.3
10:45:00 AM,29,66.5,19.16667,0.49,0.027413,632.9
11:00:00 AM,29,69.2,20.66667,0.17,0.028079,627
11:15:00 AM,29,71,21.66667,0.38,0.02764,621.7
11:30:00 AM,29,69.9,21.05556,0.59,0.027208,614.1
11:45:00 AM,29,70.9,21.61111,0.55,0.02729,612.7
12:00:00 PM,29,71,21.66667,0.52,0.027351,614.2
12:15:00 PM,29,72.5,22.5,0.14,0.028142,621.6
12:30:00 PM,29,73.5,23.05556,0.45,0.027495,630.4
12:45:00 PM,29,74.5,23.61111,0.09,0.028248,642.9
1:00:00 PM,29,73.9,23.27778,0.18,0.028057,647
1:15:00 PM,29,75,23.88889,0.72,0.026944,596.6
1:30:00 PM,29,74.6,23.66667,0.74,0.026903,663.9
1:45:00 PM,29,75.7,24.27778,0.38,0.02764,678.3
2:00:00 PM,29,73.9,23.27778,0.34,0.027723,601
2:15:00 PM,29,74.7,23.72222,0.22,0.027973,666.8
2:30:00 PM,29,76.8,24.88889,0.62,0.027147,703
2:45:00 PM,29,76.6,24.77778,0.76,0.026863,685.3
3:00:00 PM,29,75.1,23.94444,0.76,0.026863,661.1
3:15:00 PM,29,77.4,25.22222,0.81,0.026763,596.9
3:30:00 PM,29,77,25,0.54,0.02731,535.3
3:45:00 PM,29,76.5,24.72222,0.74,0.026903,302
7:45:00 AM,30,49.7,9.833333,0,0.028439,312.5
8:00:00 AM,30,52.4,11.33333,0.1,0.028226,412.2
8:15:00 AM,30,55.6,13.11111,0,0.028439,510.9
8:30:00 AM,30,57.7,14.27778,0.02,0.028396,611.9
8:45:00 AM,30,59.3,15.16667,0.03,0.028375,680.7
9:00:00 AM,30,59.6,15.33333,1.05,0.026285,699
9:15:00 AM,30,61.6,16.44444,0.94,0.026503,704
9:30:00 AM,30,64.1,17.83333,0.52,0.027351,704
9:45:00 AM,30,65.1,18.38889,0.67,0.027045,692.1
10:00:00 AM,30,66,18.88889,0.66,0.027065,680.3
10:15:00 AM,30,67.1,19.5,0.22,0.027973,670.7
10:30:00 AM,30,66.7,19.27778,0.22,0.027973,656.4
10:45:00 AM,30,65.9,18.83333,0.63,0.027126,639.3
11:00:00 AM,30,66.3,19.05556,0.94,0.026503,634.2
11:15:00 AM,30,68.5,20.27778,0.68,0.027025,628.6
11:30:00 AM,30,68.9,20.5,0.84,0.026702,622.2
11:45:00 AM,30,69.7,20.94444,0.91,0.026563,621.7
12:00:00 PM,30,70.1,21.16667,1.05,0.026285,624.2
12:15:00 PM,30,70,21.11111,1.08,0.026226,620.9
12:30:00 PM,30,71.5,21.94444,0.89,0.026603,629.2
12:45:00 PM,30,72.5,22.5,0.87,0.026642,633.2
1:00:00 PM,30,72.9,22.72222,0.78,0.026823,638.6
1:15:00 PM,30,72.3,22.38889,0.9,0.026583,651.4
1:30:00 PM,30,73.2,22.88889,1.2,0.025991,663
1:45:00 PM,30,74.2,23.44444,0.92,0.026543,679.1
2:00:00 PM,30,76,24.44444,0.54,0.02731,688.1
2:15:00 PM,30,76.8,24.88889,0.51,0.027372,695.9
2:30:00 PM,30,77.8,25.44444,0.53,0.027331,698.7
2:45:00 PM,30,77.3,25.16667,0.9,0.026583,695.6
3:00:00 PM,30,77.4,25.22222,1,0.026384,664.9
3:15:00 PM,30,77,25,1,0.026384,590.8
3:30:00 PM,30,76.5,24.72222,1.02,0.026344,498.6
3:45:00 PM,30,75.9,24.38889,1.41,0.025585,403.6
4:00:00 PM,30,75.6,24.22222,1.29,0.025816,313.8
7:45:00 AM,31,52.4,11.33333,0.03,0.028375,323.7
8:00:00 AM,31,53.7,12.05556,0,0.028439,421.6
8:15:00 AM,31,59,15,0.69,0.027005,518.7
8:30:00 AM,31,61.1,16.16667,0.87,0.026642,619
8:45:00 AM,31,62.7,17.05556,0.81,0.026763,687.3
9:00:00 AM,31,64.1,17.83333,1.04,0.026305,702
9:15:00 AM,31,65,18.33333,0.62,0.027147,705
9:30:00 AM,31,66.4,19.11111,1.33,0.025739,702
9:45:00 AM,31,68.4,20.22222,1.54,0.025337,694.5
10:00:00 AM,31,69.7,20.94444,1.43,0.025547,682.9
10:15:00 AM,31,71.3,21.83333,0.5,0.027392,670.2
10:30:00 AM,31,72.5,22.5,0.7,0.026984,654.1
10:45:00 AM,31,73.7,23.16667,0.65,0.027086,637.1
11:00:00 AM,31,74.1,23.38889,1.44,0.025527,631.5
11:15:00 AM,31,75.1,23.94444,1.52,0.025375,627.5
11:30:00 AM,31,76.9,24.94444,0.76,0.026863,622.5
11:45:00 AM,31,78.3,25.72222,1.01,0.026364,618.4
12:00:00 PM,31,79.2,26.22222,1.05,0.026285,622.1
12:15:00 PM,31,80.1,26.72222,1.28,0.025836,628.2
12:30:00 PM,31,81.5,27.5,0.88,0.026622,635.9
12:45:00 PM,31,81.3,27.38889,1.14,0.026108,643.3
1:00:00 PM,31,82,27.77778,1.16,0.026069,653.6
1:15:00 PM,31,82.5,28.05556,0.98,0.026424,662.6
1:30:00 PM,31,82.2,27.88889,1.64,0.025147,672.8
1:45:00 PM,31,82.6,28.11111,1.33,0.025739,683.2
2:00:00 PM,31,81.6,27.55556,1.42,0.025566,692.9
2:15:00 PM,31,82.5,28.05556,1.07,0.026246,695.5
2:30:00 PM,31,83.2,28.44444,0.89,0.026603,695.2
2:45:00 PM,31,82.6,28.11111,1.15,0.026089,687.6
3:00:00 PM,31,80.7,27.05556,1.56,0.025299,641
3:15:00 PM,31,80.3,26.83333,1.23,0.025933,578.9
3:30:00 PM,31,79.4,26.33333,1.42,0.025566,490.9
3:45:00 PM,31,79.2,26.22222,1.21,0.025972,399.4
7:45:00 AM,32,57.9,14.38889,0.25,0.027911,345.5
8:00:00 AM,32,60.3,15.72222,0.5,0.027392,424.8
8:15:00 AM,32,62.6,17,1.49,0.025432,454.6
8:30:00 AM,32,63.9,17.72222,1.46,0.025489,576.4
8:45:00 AM,32,64.9,18.27778,1.86,0.024736,639.2
9:00:00 AM,32,65.2,18.44444,1.22,0.025952,558.7
9:15:00 AM,32,65.3,18.5,0.93,0.026523,612.2
9:30:00 AM,32,67.9,19.94444,0.79,0.026803,717
9:45:00 AM,32,69.5,20.83333,0.7,0.026984,691.4
10:00:00 AM,32,71.5,21.94444,0.65,0.027086,694.4
10:15:00 AM,32,73.4,23,0.63,0.027126,675.3
10:30:00 AM,32,74.2,23.44444,0.84,0.026702,649.9
10:45:00 AM,32,74.9,23.83333,1.25,0.025894,666.6
11:00:00 AM,32,75.7,24.27778,1,0.026384,652.5
11:15:00 AM,32,76.9,24.94444,0.79,0.026803,641.4
11:30:00 AM,32,77.4,25.22222,1.18,0.02603,615.9
11:45:00 AM,32,77.7,25.38889,1.44,0.025527,623.8
12:00:00 PM,32,77.4,25.22222,1.47,0.02547,641.8
12:15:00 PM,32,78.2,25.66667,1.7,0.025035,637.1
12:30:00 PM,32,78.7,25.94444,1.76,0.024922,641.3
12:45:00 PM,32,78.9,26.05556,1.61,0.025204,622.9
1:00:00 PM,32,79.6,26.44444,1.19,0.026011,676.3
1:15:00 PM,32,81.2,27.33333,0.67,0.027045,687.8
1:30:00 PM,32,81.6,27.55556,0.97,0.026443,658.6
1:45:00 PM,32,80.8,27.11111,1.03,0.026325,706
2:00:00 PM,32,81.8,27.66667,0.71,0.026964,721
2:15:00 PM,32,81.7,27.61111,1.03,0.026325,703
2:30:00 PM,32,80,26.66667,1.27,0.025855,698.3
2:45:00 PM,32,80.7,27.05556,1.19,0.026011,712
3:00:00 PM,32,79.9,26.61111,1.14,0.026108,635.7
3:15:00 PM,32,80.3,26.83333,0.96,0.026463,595
3:30:00 PM,32,79.4,26.33333,0.57,0.027249,420.8
3:45:00 PM,32,80,26.66667,0.41,0.027578,443.1
7:45:00 AM,33,53.2,11.77778,0.35,0.027702,337.8
8:00:00 AM,33,56.6,13.66667,0.62,0.027147,429.5
8:15:00 AM,33,57.4,14.11111,1.29,0.025816,518.3
8:30:00 AM,33,59.2,15.11111,1.93,0.024606,600.4
8:45:00 AM,33,61.7,16.5,2.99,0.022726,668.2
9:00:00 AM,33,62.1,16.72222,5,0.019546,682.8
9:15:00 AM,33,63.3,17.38889,3.33,0.022154,696.5
9:30:00 AM,33,64.5,18.05556,3.14,0.022472,706
9:45:00 AM,33,64.7,18.16667,3.96,0.021131,688
10:00:00 AM,33,64.4,18,5.14,0.019342,660.7
10:15:00 AM,33,64.8,18.22222,4.73,0.019946,668.5
10:30:00 AM,33,65.2,18.44444,4.78,0.019871,665.5
10:45:00 AM,33,66.3,19.05556,3.62,0.021677,672.2
11:00:00 AM,33,67.3,19.61111,2.94,0.022811,655.1
11:15:00 AM,33,67.5,19.72222,3.71,0.021531,644.7
11:30:00 AM,33,67,19.44444,4.57,0.020186,634.5
11:45:00 AM,33,66.4,19.11111,4.76,0.019901,632.9
12:00:00 PM,33,66.5,19.16667,5.12,0.019371,632.4
12:15:00 PM,33,66.4,19.11111,5.82,0.01838,637.5
12:30:00 PM,33,65.9,18.83333,7.07,0.016735,652.9
12:45:00 PM,33,65.5,18.61111,7.04,0.016773,648.6
1:00:00 PM,33,65.8,18.77778,5.92,0.018243,661.9
1:15:00 PM,33,65.6,18.66667,5.67,0.018588,666.7
1:30:00 PM,33,65.5,18.61111,5.55,0.018756,682.7
1:45:00 PM,33,64.9,18.27778,6.67,0.017245,685.6
2:00:00 PM,33,64.9,18.27778,6.25,0.017797,686.1
2:15:00 PM,33,64.6,18.11111,6.28,0.017757,705
2:30:00 PM,33,64.9,18.27778,4.8,0.019841,693.5
2:45:00 PM,33,64.8,18.22222,4.36,0.020507,686.7
3:00:00 PM,33,64.3,17.94444,4.78,0.019871,657.8
3:15:00 PM,33,64.7,18.16667,3.79,0.021402,597.8
3:30:00 PM,33,64.6,18.11111,3.44,0.021972,514.5
3:45:00 PM,33,64.5,18.05556,3.37,0.022087,427.9
4:00:00 PM,33,64.1,17.83333,2.85,0.022966,336.6
7:45:00 AM,34,51.1,10.61111,0.65,0.027086,368.1
8:00:00 AM,34,51.6,10.88889,2.45,0.023665,473.2
8:15:00 AM,34,52.9,11.61111,2.33,0.023879,572.1
8:30:00 AM,34,54.5,12.5,1.2,0.025991,671.7
8:45:00 AM,34,56.2,13.44444,0.91,0.026563,735
9:00:00 AM,34,56.6,13.66667,1.02,0.026344,744
9:15:00 AM,34,57.1,13.94444,1,0.026384,744
9:30:00 AM,34,57.2,14,0.53,0.027331,741
9:45:00 AM,34,58.8,14.88889,0.67,0.027045,732
10:00:00 AM,34,59.5,15.27778,0.57,0.027249,722
10:15:00 AM,34,60,15.55556,0.98,0.026424,708
10:30:00 AM,34,60.2,15.66667,1.11,0.026167,693.3
10:45:00 AM,34,60.3,15.72222,1.51,0.025394,677.2
11:00:00 AM,34,60.7,15.94444,1.38,0.025643,664.2
11:15:00 AM,34,61.4,16.33333,1.07,0.026246,661.5
11:30:00 AM,34,61.9,16.61111,0.66,0.027065,646.7
11:45:00 AM,34,62,16.66667,1.09,0.026206,644.7
12:00:00 PM,34,62.4,16.88889,1.17,0.02605,653
12:15:00 PM,34,62.8,17.11111,1.15,0.026089,656.3
12:30:00 PM,34,63.2,17.33333,1.81,0.024829,660.7
12:45:00 PM,34,63.4,17.44444,1.16,0.026069,667.5
1:00:00 PM,34,63.6,17.55556,1.53,0.025356,676.6
1:15:00 PM,34,63.4,17.44444,0.8,0.026783,690.4
1:30:00 PM,34,64.3,17.94444,0.95,0.026483,703
1:45:00 PM,34,64.8,18.22222,1.25,0.025894,712
2:00:00 PM,34,64.7,18.16667,1.49,0.025432,717
2:15:00 PM,34,62.7,17.05556,1.37,0.025662,724
2:30:00 PM,34,62.6,17,1.92,0.024625,728
2:45:00 PM,34,62.5,16.94444,1.44,0.025527,725
3:00:00 PM,34,63,17.22222,1.38,0.025643,699.9
3:15:00 PM,34,62.6,17,1.14,0.026108,625
3:30:00 PM,34,62.2,16.77778,1.66,0.02511,539.4
3:45:00 PM,34,63,17.22222,0.71,0.026964,453.1
4:00:00 PM,34,62.2,16.77778,1.16,0.026069,347.8
7:45:00 AM,35,43.4,6.333333,0.03,0.028375,334.7
8:00:00 AM,35,45.7,7.611111,0.23,0.027952,482.9
8:15:00 AM,35,48.2,9,0.16,0.0281,580
